fileName	fastCpG	slowCpG
REMC_E065_Aorta	0.68190247782345	0.904498790477435
REMC_E066_Adult_Liver	0.559887087989825	0.883038190696243
REMC_E070_Brain_Germinal_Matrix	0.773652743166805	0.906516537025375
REMC_E071_Brain_Hippocampus_Middle	0.821061460886326	0.923956066658894
REMC_E079_Esophagus	0.628776337131483	0.915718915119348
REMC_E084_Fetal_Intestine_Large	0.780835218991122	0.926873538555561
REMC_E094_Gastric	0.633177437389099	0.915140416962664
REMC_E095_Left_Ventricle	0.661097812295433	0.912187929465011
REMC_E096_Lung	0.692295649254516	0.920243356665474
REMC_E097_Ovary	0.644176308562246	0.895527040937525
REMC_E098_Pancreas	0.467263461067494	0.84541677699832
REMC_E100_Psoas_Muscle	0.642837433460191	0.900649020685619
REMC_E104_Right_Atrium	0.65251076263876	0.90476562546562
REMC_E105_Right_Ventricle	0.652368462664358	0.908548322739479
REMC_E106_Sigmoid_Colon	0.643039597120209	0.918963239573993
REMC_E109_Small_Intestine	0.656189432705479	0.910286629686872
REMC_E112_Thymus	0.819307004470939	0.94896801101022
REMC_E113_Spleen	0.64220350244604	0.908924786684507
REMC_UCSD.Adipose_Tissue.STL003	0.70226639208794	0.914537505428574
REMC_UCSD.Adrenal_Gland.STL003	0.617546483580382	0.892137972971803
REMC_UCSF-UBC.Breast_Luminal_Epithelial_Cells.RM066	0.613379910800483	0.876066331168585
REMC_UCSF-UBC.Breast_Myoepithelial_Cells.RM066	0.778956234835774	0.897985932286239
REMC_UCSF-UBC.Penis_Foreskin_Fibroblast_Primary_Cells.skin03	0.405449091436381	0.835387360994886
REMC_UCSF-UBC.Testis_Spermatozoa_Primary_Cells.390ATA	0.818082386510843	0.892434984382989
TCGA_BLCA_A13J	0.309283793425149	0.734415343436214
TCGA_BLCA_A1AA	0.141325980655793	0.557701712754897
TCGA_BLCA_A1AG	0.283032095225668	0.648833003332616
TCGA_BLCA_A20V	0.262761180747213	0.52753627732745
TCGA_BLCA_A2HQ	0.221862689365351	0.487442214153875
TCGA_BLCA_A2LA	0.309639061722075	0.609504677685243
TCGA_BLCA_NA20V	0.606158113604227	0.858159366047552
TCGA_BRCA_A04X	0.398246292565887	0.788923036533662
TCGA_BRCA_A07I	0.483743061701173	0.820479770039177
TCGA_BRCA_A0CE	0.58281633517627	0.87810833982366
TCGA_BRCA_A0YG	0.59537716762146	0.82431216656874
TCGA_BRCA_A15H	0.511063785203757	0.79939403464835
TCGA_BRCA_NA0CE	0.661154611113127	0.902261569954065
TCGA_COAD_3158	0.321125241950257	0.890098287376489
TCGA_COAD_A00R	0.276709706961443	0.678587530881495
TCGA_COAD_N3158	0.549801728035446	0.90272012620533
TCGA_GBM_0128	0.522359823950088	0.84434181492466
TCGA_GBM_1401	0.404320288617929	0.80473905799045
TCGA_GBM_1454	0.419440607554026	0.795168590230252
TCGA_GBM_1460	0.773877165943338	0.900163158288838
TCGA_GBM_1788	0.810652116947444	0.904653326022689
TCGA_GBM_3477	0.388896240861168	0.725617920274849
TCGA_LUAD_4630	0.471433784609888	0.676198713327442
TCGA_LUAD_6148	0.589717730905413	0.869807775706275
TCGA_LUAD_6215	0.399479303752241	0.873644205153316
TCGA_LUAD_6840	0.242993170067001	0.575908065886384
TCGA_LUAD_7156	0.420225335951674	0.809347842079293
TCGA_LUAD_N6148	0.644111314511086	0.882660855914495
TCGA_LUSC_1078	0.401064006255866	0.808146191320287
TCGA_LUSC_2600	0.394360351972832	0.76116284216042
TCGA_LUSC_2695	0.683279978832067	0.890420616752752
TCGA_LUSC_2722	0.370905408779892	0.795483593129286
TCGA_LUSC_N2722	0.630575772898257	0.897154137659118
TCGA_READ_2689	0.1987303406252	0.714653486746093
TCGA_READ_3593	0.219397836897436	0.807497944895797
TCGA_READ_N2689	0.611057422304348	0.883635526940185
TCGA_STAD_5730	0.395161799918217	0.740826192531249
TCGA_STAD_6177	0.202026669586967	0.826584620903565
TCGA_STAD_6452	0.338201335030778	0.808282399987375
TCGA_STAD_6519	0.383238088354079	0.800657994079712
TCGA_STAD_N6452	0.392695848900403	0.836560593267001
TCGA_UCEC_A05J	0.41254539661579	0.702055057468408
TCGA_UCEC_A0G2	0.487832222625573	0.883996794345343
TCGA_UCEC_A0K6	0.449413909974463	0.851669763958065
TCGA_UCEC_A1CI	0.504591054873889	0.868100981780297
TCGA_UCEC_A1CK	0.421293077120254	0.785864633797121
TCGA_UCEC_NA1CI	0.709943623335681	0.904112930925224
Ziller_1018_Epiblast_236459	0.834096284095225	0.903984593653665
Ziller_1019_Neuroectoderm_236460	0.856122821917418	0.922995489051917
Ziller_1020_Neuroepithelial_236461	0.854906204304658	0.919641048531683
Ziller_1021_Radial_Glia_VZ_236462	0.821825590943849	0.917201410948481
Ziller_1119_fetal_heart	0.750623496828452	0.904241879533326
Ziller_1121_Colon_Adjacent_Normal	0.415391290146047	0.894697869805688
Ziller_1238_fThymus_304082	0.828673052721456	0.946571949352922
Ziller_1243_fMuscle_Leg_304083	0.662090712793449	0.88131218711288
Ziller_1244_fAdrenal_304084	0.751441487308853	0.913264224928272
Ziller_1496_Subcutaneous_Adipocyte_Nuclei_304075	0.647912800082014	0.898584288264421
Ziller_157_REMC_19_colonic_mucosa	0.505296419037547	0.881646321411498
Ziller_246_hippocampus_middle	0.801264234527491	0.913502104245805
Ziller_483_substantia_nigra	0.76638264904791	0.917238568818543
Ziller_515_fetal_brain	0.813148905765182	0.911381147221013
Ziller_adult_sorted_CD4_327_draw_UW_RO_01721	0.604707886414713	0.921656567108447
Ziller_adult_sorted_CD4_328_draw_UW_RO_01736	0.50961394360338	0.90940062708259
Ziller_adult_sorted_CD8_329_draw_UW_RO_01721	0.567532116296799	0.927359806202532
Ziller_adult_sorted_CD8_330_draw_UW_RO_01736	0.468707478818163	0.906983315267992
Ziller_GSM1112820_CD56_ectoderm_707	0.876581492431392	0.921500310008963
Ziller_GSM1112821_CD56_ectoderm_706	0.872882622211703	0.918009978233128
Ziller_GSM1112839_CD56_mesoderm_575	0.823509028267765	0.916148488232229
Ziller_GSM1112840_1122_HUES64	0.882602247347375	0.933982219617084
Ziller_GSM1112841_HUES64_806	0.870826773652729	0.932646003872663
Ziller_GSM1112842_CD56_mesoderm_577	0.820615133788606	0.91121379649684
Ziller_GSM1112848_HUES64_derived_CD184_311	0.850979446526051	0.923153535454691
Ziller_GSM1204459_1204_mid_frontal_cortex_281161	0.824940334661327	0.926120537592487
Ziller_GSM1204460_1205_mid_frontal_cortex_281162	0.823261446463404	0.928157967644599
Ziller_GSM1204461_1208_mid_frontal_cortex_281165	0.824842389978731	0.924352119976622
Ziller_GSM1204462_1209_mid_frontal_cortex_281166	0.829160781934147	0.929686360068278
Ziller_GSM1204463_1500_HepG2_304072	0.0533588855620095	0.461861761082572
Ziller_GSM1204464_1502_IMR_90_304071	0.32613481858528	0.827409289389546
Ziller_GSM1204465_1120_Colon_Primary_Tumor	0.345822761867292	0.837227767337632
Ziller_GSM1204466_1121_Colon_Adjacent_Normal	0.415391290146047	0.894697869805688
Ziller_GSM675542_H1_derived_neuronal_progenitor_cultured_cells_1	0.869154990492647	0.923962577936022
Ziller_GSM818003_H1_BMP4_derived_mesendoderm_cultured_cells_2	0.838587929607584	0.915651355092335
Ziller_GSM864032_H1_derived_mesenchymal_stem_cells_2	0.625091968834979	0.918071437545967
Ziller_GSM916049_liver_161_REMC2	0.556375459218467	0.877788779788707
Ziller_GSM916050_hippocampus_middle_292	0.829817484705006	0.925534098670273
Ziller_GSM916051_HUES64_derived_CD184_705	0.873231691485581	0.92774307065843
Ziller_GSM916052_Mobilized_CD34_126_null	0.877467309091582	0.94198851322699
Ziller_liver_162_REMC3_null	0.572679451789595	0.839131681931162
